event,horizon,dispersion_regime,year,event_count,mean_forward_return,median_forward_return,standard_error,t_statistic,directional_probability,p25,p50,p75
mss_down,1,not_applicable,2015,46090,0.04376648940295064,0.06911169165977996,0.0037668912964800966,11.618729068143654,0.44658277283575615,-0.34119467171769013,0.06911169165977996,0.45818973161382065
mss_down,1,not_applicable,2016,46572,0.036345162985137625,0.06896822623418036,0.00373204730368315,9.738666213921956,0.4459331787340033,-0.3402932338105937,0.06896822623418036,0.4578883056429229
mss_down,1,not_applicable,2017,45113,0.042057138889584386,0.0701707744054405,0.0037611436479288852,11.182008140726985,0.4445281847804402,-0.3379825322343198,0.0701707744054405,0.4671656238521616
mss_down,2,not_applicable,2013,43748,0.05854066422991869,0.1104182004048276,0.005347966442906528,10.946340979301814,0.4391743622565603,-0.47354075285493913,0.1104182004048276,0.6453144128378526
mss_down,2,not_applicable,2014,43645,0.04827533779699018,0.104056855882366,0.005567167772810552,8.671435776152055,0.442639477603391,-0.4716111339714418,0.104056855882366,0.6332813398037994
mss_down,2,not_applicable,2015,45908,0.05737830457126178,0.0909483781302438,0.006957927100016925,8.246465326019614,0.4517731114402718,-0.4777900703310435,0.0909483781302438,0.616183682932381
mss_down,2,not_applicable,2016,46400,0.04698867763766294,0.0962004634200629,0.005171466906663736,9.086141028402464,0.4487931034482759,-0.4782441536062754,0.0962004634200629,0.6288410839463155
mss_down,2,not_applicable,2017,45005,0.05543253097314692,0.0912663075881259,0.005210513911981246,10.638591875876838,0.4485501610932119,-0.4786667095976751,0.0912663075881259,0.6307617209474573
mss_down,4,not_applicable,2013,43450,0.07360139586227758,0.140145876489723,0.007546527546429661,9.753014934279165,0.4476409666283084,-0.6726262544478177,0.140145876489723,0.8876559524255916
mss_down,4,not_applicable,2014,43400,0.05049436187599155,0.127123919534719,0.007867141096209873,6.418387729224541,0.4495622119815668,-0.6872056517073295,0.127123919534719,0.8595119227456886
mss_down,4,not_applicable,2015,45648,0.05500591616736841,0.0929095281146093,0.009957638732838845,5.523991946601447,0.4658254468980021,-0.7055557332663855,0.0929095281146093,0.8365948265965417
mss_down,4,not_applicable,2016,46137,0.0660996363984306,0.1133350421760587,0.007328459249423411,9.019581626742509,0.4558380475540239,-0.6697337521436003,0.1133350421760587,0.8703471480566647
mss_down,4,not_applicable,2017,44777,0.0704759903085454,0.1267878472093963,0.007262203998169828,9.704490582515485,0.4511691270071689,-0.6753309116598818,0.1267878472093963,0.859491229144157
mss_down,8,not_applicable,2013,42835,0.0979128530208257,0.1577299980766005,0.010995982062361366,8.904420948082112,0.4569160733045407,-0.9507456169453198,0.1577299980766005,1.225371518606273
mss_down,8,not_applicable,2014,42738,0.03760974589131399,0.11783726658449126,0.011323634061536471,3.321349461394625,0.4670784781693107,-1.0029685492413742,0.11783726658449126,1.1684989113244442
mss_down,8,not_applicable,2015,44898,0.03859314803527282,0.08513539635769235,0.014862477410229337,2.5966833772080604,0.4758118401710544,-1.0472584231615307,0.08513539635769235,1.1332219903014802
mss_down,8,not_applicable,2016,45460,0.08182284291075236,0.1351039020231548,0.010462070899235077,7.820903117444439,0.46357237131544216,-0.970893788167199,0.1351039020231548,1.189705795723833
mss_down,8,not_applicable,2017,44031,0.07994335219145489,0.1404014308512,0.01054930180447741,7.5780704423040355,0.4628330040198951,-0.9773933420139652,0.1404014308512,1.2008002675656169
mss_down,16,not_applicable,2013,41351,0.14174009308782065,0.2127537037241346,0.015988122843919386,8.865336754760259,0.45945684505816065,-1.4196895186388416,0.2127537037241346,1.7353070511023416
mss_down,16,not_applicable,2014,41112,0.058910559643658496,0.1708930833991548,0.016686924714773878,3.5303425077181325,0.4678439385094376,-1.4737548527397542,0.1708930833991548,1.6791586718221816
mss_down,16,not_applicable,2015,43313,0.025355692239584584,0.1032087676308448,0.020936213441656762,1.211092555501674,0.48107958349687163,-1.5484101198880538,0.1032087676308448,1.6155718619240826
